UniqueID,_id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
950,6024b5b70a720f05a80001d6,Null,Null,2021-02-11 04:42:31,2021-02-11 04:42:31,Null,2021-02-11 04:42:31,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
951,602538b30a7214d8e9000248,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-11 14:01:23,2021-02-11 14:01:23,2021-02-11 14:01:24,2021-02-11 14:01:24,2021-02-11 14:01:24,25.0,2021-02-04 00:00:00,1.0,FINISHED,10.0,60253861efa6017a44dc6b50
952,6024f7570a7214d8e900021f,Null,Null,2021-02-11 09:22:31,2021-02-11 09:22:31,Null,2021-02-11 09:22:31,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
953,602585240a720f05a8000263,Null,Null,2021-02-11 19:27:32,2021-02-11 19:27:32,Null,2021-02-11 19:27:32,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
954,602552c10a7214d8e9000255,Null,Null,2021-02-11 15:52:33,2021-02-11 15:52:33,Null,2021-02-11 15:52:33,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
955,602538740a7214d8e9000246,5.0,All-receipts receipt bonus,2021-02-11 14:00:20,2021-02-11 14:00:20,2021-02-11 14:00:22,2021-02-11 14:00:23,2021-02-11 14:00:22,5.0,2021-02-11 14:00:20,1.0,FINISHED,2.23,60253861efa6017a44dc6b50
956,602538920a720f05a8000216,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11 14:00:50,2021-02-11 14:00:50,2021-02-11 14:00:50,2021-02-11 14:00:55,2021-02-11 14:00:50,3500.0,2021-02-11 00:00:00,5.0,FINISHED,20.0,60253891b54593795bf69242
957,6024f17d0a720f05a80001ee,Null,Null,2021-02-11 08:57:32,2021-02-11 08:57:32,Null,2021-02-11 08:57:32,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
958,6025b2e10a7214d8e90002a3,Null,Null,2021-02-11 22:42:41,2021-02-11 22:42:41,Null,2021-02-11 22:42:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
959,6025c21e0a7214d8e90002ad,Null,Null,2021-02-11 23:47:42,2021-02-11 23:47:42,Null,2021-02-11 23:47:42,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
960,6024aa030a720f05a80001d0,Null,Null,2021-02-11 03:52:35,2021-02-11 03:52:35,Null,2021-02-11 03:52:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
961,602573920a720f05a800025d,Null,Null,2021-02-11 18:12:34,2021-02-11 18:12:34,Null,2021-02-11 18:12:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
962,602581a10a720f05a8000262,Null,Null,2021-02-11 19:12:33,2021-02-11 19:12:33,Null,2021-02-11 19:12:33,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
963,6025263b0a720f05a80001ff,Null,Null,2021-02-11 12:42:35,2021-02-11 12:42:35,Null,2021-02-11 12:42:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
964,602558a90a720f05a8000240,5.0,All-receipts receipt bonus,2021-02-11 16:17:45,2021-02-11 16:17:45,2021-02-11 16:17:51,2021-02-11 16:17:51,2021-02-11 16:17:46,5.0,2021-02-10 16:17:45,2.0,FINISHED,1.0,60255883efa60114d20e5d4e
965,602515cf0a7214d8e9000231,Null,Null,2021-02-11 11:32:31,2021-02-11 11:32:31,Null,2021-02-11 11:32:31,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
966,602538960a720f05a800021b,5.0,All-receipts receipt bonus,2021-02-11 14:00:53,2021-02-11 14:00:53,2021-02-11 14:00:54,2021-02-11 14:00:59,2021-02-11 14:00:54,5.0,2021-02-11 00:00:00,2.0,FINISHED,23.0,60253891b54593795bf69242
967,602558b40a7214d8e9000263,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11 16:17:56,2021-02-11 16:17:56,2021-02-11 16:17:56,2021-02-11 16:18:01,2021-02-11 16:17:56,150.0,2021-02-11 00:00:00,2.0,FINISHED,26.0,602558b1efa60114d20e5dc7
968,6025495f0a720f05a8000231,Null,Null,2021-02-11 15:12:31,2021-02-11 15:12:31,Null,2021-02-11 15:12:31,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
969,6025fcb40a7214d8e90002c3,Null,Null,2021-02-12 03:57:40,2021-02-12 03:57:40,Null,2021-02-12 03:57:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
970,6026ef4b0a7214d8e9000349,Null,Null,2021-02-12 21:12:43,2021-02-12 21:12:43,Null,2021-02-12 21:12:43,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
971,60268cab0a7214d8e9000315,5.0,All-receipts receipt bonus,2021-02-12 14:11:55,2021-02-12 14:11:55,2021-02-12 14:11:58,2021-02-12 14:12:03,2021-02-12 14:11:57,5.0,2021-02-11 14:11:55,2.0,FINISHED,11.0,54943462e4b07e684157a532
972,602686ff0a7214d8e9000301,Null,Null,2021-02-12 13:47:43,2021-02-12 13:47:43,Null,2021-02-12 13:47:43,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
973,602623610a720f05a80002a2,Null,Null,2021-02-12 06:42:41,2021-02-12 06:42:41,Null,2021-02-12 06:42:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
974,60267a190a7214d8e90002fa,Null,Null,2021-02-12 12:52:41,2021-02-12 12:52:41,Null,2021-02-12 12:52:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
975,6026fc2f0a720f05a8000311,Null,Null,2021-02-12 22:07:43,2021-02-12 22:07:43,Null,2021-02-12 22:07:43,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
976,60267c710a720f05a80002c9,Null,Null,2021-02-12 13:02:41,2021-02-12 13:02:41,Null,2021-02-12 13:02:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
977,6025cf030a7214d8e90002b2,Null,Null,2021-02-12 00:42:43,2021-02-12 00:42:43,Null,2021-02-12 00:42:43,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
978,6026963b0a7214d8e900031a,Null,Null,2021-02-12 14:52:43,2021-02-12 14:52:43,Null,2021-02-12 14:52:43,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
979,6025fde20a720f05a8000294,Null,Null,2021-02-12 04:02:42,2021-02-12 04:02:42,Null,2021-02-12 04:02:42,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
980,6025dabc0a720f05a8000283,Null,Null,2021-02-12 01:32:44,2021-02-12 01:32:44,Null,2021-02-12 01:32:44,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
981,60263d290a7214d8e90002e3,Null,Null,2021-02-12 08:32:41,2021-02-12 08:32:41,Null,2021-02-12 08:32:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
982,602644300a720f05a80002af,Null,Null,2021-02-12 09:02:40,2021-02-12 09:02:40,Null,2021-02-12 09:02:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
983,6026f0780a720f05a800030c,Null,Null,2021-02-12 21:17:44,2021-02-12 21:17:44,Null,2021-02-12 21:17:44,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
984,60268caf0a720f05a80002e2,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-12 14:11:59,2021-02-12 14:11:59,2021-02-12 14:12:00,2021-02-12 14:12:05,2021-02-12 14:12:00,35.0,2021-02-11 14:11:59,1.0,FINISHED,1.0,60268c69efa6011bb151075f
985,60268c7e0a7214d8e9000309,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-12 14:11:10,2021-02-12 14:11:10,2021-02-12 14:11:11,2021-02-12 14:11:16,2021-02-12 14:11:11,100.0,2021-02-12 00:00:00,3.0,FINISHED,29.0,60268c7bb545931ac63683af
986,602671e50a720f05a80002c4,Null,Null,2021-02-12 12:17:41,2021-02-12 12:17:41,Null,2021-02-12 12:17:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
987,6026329d0a720f05a80002a7,Null,Null,2021-02-12 07:47:41,2021-02-12 07:47:41,Null,2021-02-12 07:47:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
988,60264b390a720f05a80002b0,Null,Null,2021-02-12 09:32:41,2021-02-12 09:32:41,Null,2021-02-12 09:32:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
989,60265f250a720f05a80002ba,Null,Null,2021-02-12 10:57:41,2021-02-12 10:57:41,Null,2021-02-12 10:57:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
990,60268c790a7214d8e9000306,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-12 14:11:05,2021-02-12 14:11:05,2021-02-12 14:11:05,2021-02-12 14:11:11,2021-02-12 14:11:05,850.0,2021-02-12 00:00:00,1.0,FINISHED,25.0,60268c78efa6011bb151077d
991,60267d9d0a7214d8e90002fb,Null,Null,2021-02-12 13:07:41,2021-02-12 13:07:41,Null,2021-02-12 13:07:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
992,6025f0fe0a720f05a800028f,Null,Null,2021-02-12 03:07:42,2021-02-12 03:07:42,Null,2021-02-12 03:07:42,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
993,602667590a7214d8e90002f3,Null,Null,2021-02-12 11:32:41,2021-02-12 11:32:41,Null,2021-02-12 11:32:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
994,6026c3f00a7214d8e9000337,Null,Null,2021-02-12 18:07:44,2021-02-12 18:07:44,Null,2021-02-12 18:07:44,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
995,6026f2cd0a7214d8e900034b,Null,Null,2021-02-12 21:27:41,2021-02-12 21:27:41,Null,2021-02-12 21:27:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
996,6026dc8a0a7214d8e9000343,Null,Null,2021-02-12 19:52:42,2021-02-12 19:52:42,Null,2021-02-12 19:52:42,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
997,6026b71f0a720f05a80002f0,Null,Null,2021-02-12 17:13:03,2021-02-12 17:13:03,Null,2021-02-12 17:13:03,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
998,6026ada90a720f05a80002ed,Null,Null,2021-02-12 16:32:41,2021-02-12 16:32:41,Null,2021-02-12 16:32:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
999,603983e20a7217c72c000138,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26 23:27:30,2021-02-26 23:27:30,Null,2021-02-26 23:27:30,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1000,60393fef0a7217c72c0000ec,Null,Null,2021-02-26 18:37:35,2021-02-26 18:37:35,Null,2021-02-26 18:37:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1001,603908dd0a7217c72c0000d4,Null,Null,2021-02-26 14:42:37,2021-02-26 14:42:37,Null,2021-02-26 14:42:37,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1002,60395d3c0a7217c72c0000f9,Null,Null,2021-02-26 20:42:36,2021-02-26 20:42:36,Null,2021-02-26 20:42:36,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1003,603877bb0a720fde10000074,Null,Null,2021-02-26 04:23:23,2021-02-26 04:23:23,Null,2021-02-26 04:23:23,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1004,603882140a7217c72c00009c,Null,Null,2021-02-26 05:07:32,2021-02-26 05:07:32,Null,2021-02-26 05:07:32,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1005,603862720a720fde1000006b,Null,Null,2021-02-26 02:52:34,2021-02-26 02:52:34,Null,2021-02-26 02:52:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1006,6038e1020a720fde100000a4,Null,Null,2021-02-26 11:52:34,2021-02-26 11:52:34,Null,2021-02-26 11:52:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1007,60395c0e0a720fde100000d7,Null,Null,2021-02-26 20:37:34,2021-02-26 20:37:34,Null,2021-02-26 20:37:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1008,603989c30a720fde10000111,Null,Null,2021-02-26 23:52:35,2021-02-26 23:52:35,Null,2021-02-26 23:52:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1009,603973f80a720fde100000e3,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26 22:19:36,2021-02-26 22:19:36,Null,2021-02-26 22:34:51,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1010,60392f870a7217c72c0000e7,Null,Null,2021-02-26 17:27:35,2021-02-26 17:27:35,Null,2021-02-26 17:27:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1011,603905540a720fde100000b3,Null,Null,2021-02-26 14:27:32,2021-02-26 14:27:32,Null,2021-02-26 14:27:32,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1012,60394dff0a720fde100000d1,Null,Null,2021-02-26 19:37:35,2021-02-26 19:37:35,Null,2021-02-26 19:37:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1013,60392d2d0a720fde100000c1,Null,Null,2021-02-26 17:17:33,2021-02-26 17:17:33,Null,2021-02-26 17:17:33,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1014,60397f340a7217c72c000133,Null,Null,2021-02-26 23:07:32,2021-02-26 23:07:32,Null,2021-02-26 23:07:32,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1015,603978600a7217c72c00010b,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26 22:38:24,2021-02-26 22:38:24,Null,2021-02-26 22:38:37,Null,25.0,2021-02-09 00:00:00,2.0,REJECTED,25.58,5fc961c3b8cfca11a077dd33
1016,6038a5400a720fde10000088,Null,Null,2021-02-26 07:37:35,2021-02-26 07:37:35,Null,2021-02-26 07:37:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1017,60391f210a7217c72c0000de,Null,Null,2021-02-26 16:17:37,2021-02-26 16:17:37,Null,2021-02-26 16:17:37,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1018,60386aa50a7217c72c000091,Null,Null,2021-02-26 03:27:33,2021-02-26 03:27:33,Null,2021-02-26 03:27:33,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1019,6038e4840a720fde100000a6,Null,Null,2021-02-26 12:07:32,2021-02-26 12:07:32,Null,2021-02-26 12:07:32,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1020,6038dd7c0a7217c72c0000c0,Null,Null,2021-02-26 11:37:32,2021-02-26 11:37:32,Null,2021-02-26 11:37:32,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1021,603977e70a720fde100000e8,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26 22:36:23,2021-02-26 22:36:23,2021-02-26 22:36:25,2021-02-26 22:36:32,2021-02-26 22:36:25,25.0,2021-02-24 00:00:00,1.0,FINISHED,3.99,5fc961c3b8cfca11a077dd33
1022,6038f2950a7217c72c0000ca,Null,Null,2021-02-26 13:07:33,2021-02-26 13:07:33,Null,2021-02-26 13:07:33,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1023,603900a60a720fde100000b1,Null,Null,2021-02-26 14:07:34,2021-02-26 14:07:34,Null,2021-02-26 14:07:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1024,603946f60a720fde100000ce,Null,Null,2021-02-26 19:07:34,2021-02-26 19:07:34,Null,2021-02-26 19:07:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1025,603943720a7217c72c0000ed,Null,Null,2021-02-26 18:52:34,2021-02-26 18:52:34,Null,2021-02-26 18:52:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1026,60390eb50a720fde100000b7,Null,Null,2021-02-26 15:07:33,2021-02-26 15:07:33,Null,2021-02-26 15:07:33,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1027,6039575d0a7217c72c0000f7,Null,Null,2021-02-26 20:17:33,2021-02-26 20:17:33,Null,2021-02-26 20:17:33,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1028,6038cabd0a720fde1000009c,Null,Null,2021-02-26 10:17:33,2021-02-26 10:17:33,Null,2021-02-26 10:17:33,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1029,603a2a470a720fde10000197,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 11:17:27,2021-02-27 11:17:27,Null,2021-02-27 11:17:28,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1030,603a327b0a7217c72c0001d1,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 11:52:27,2021-02-27 11:52:27,Null,2021-02-27 11:52:28,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1031,603a81090a720fde100001e0,Null,Null,2021-02-27 17:27:37,2021-02-27 17:27:37,Null,2021-02-27 17:27:37,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1032,603a54770a720fde100001bd,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 14:17:27,2021-02-27 14:17:27,Null,2021-02-27 14:17:28,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1033,6039fa430a720fde10000174,Null,Null,2021-02-27 07:52:35,2021-02-27 07:52:35,Null,2021-02-27 07:52:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1034,603a466f0a720fde100001ae,Null,Null,2021-02-27 13:17:35,2021-02-27 13:17:35,Null,2021-02-27 13:17:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1035,6039f3340a720fde1000016f,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 07:22:28,2021-02-27 07:22:28,Null,2021-02-27 07:22:28,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1036,603996a70a7217c72c000145,Null,Null,2021-02-27 00:47:35,2021-02-27 00:47:35,Null,2021-02-27 00:47:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1037,603a097e0a720fde10000180,Null,Null,2021-02-27 08:57:34,2021-02-27 08:57:34,Null,2021-02-27 08:57:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1038,6039be770a720fde10000143,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 03:37:27,2021-02-27 03:37:27,Null,2021-02-27 03:37:28,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1039,603a479d0a7217c72c0001e7,Null,Null,2021-02-27 13:22:37,2021-02-27 13:22:37,Null,2021-02-27 13:22:37,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1040,6039d4bc0a7217c72c000184,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 05:12:28,2021-02-27 05:12:28,Null,2021-02-27 05:12:29,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1041,603a001e0a7217c72c0001a0,Null,Null,2021-02-27 08:17:34,2021-02-27 08:17:34,Null,2021-02-27 08:17:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1042,603a398a0a7217c72c0001da,Null,Null,2021-02-27 12:22:34,2021-02-27 12:22:34,Null,2021-02-27 12:22:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1043,6039b8a20a7217c72c000164,Null,Null,2021-02-27 03:12:34,2021-02-27 03:12:34,Null,2021-02-27 03:12:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1044,603997d20a720fde10000124,Null,Null,2021-02-27 00:52:34,2021-02-27 00:52:34,Null,2021-02-27 00:52:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1045,603a16620a7217c72c0001b8,Null,Null,2021-02-27 09:52:34,2021-02-27 09:52:34,Null,2021-02-27 09:52:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1046,603a90430a7217c72c000226,Null,Null,2021-02-27 18:32:35,2021-02-27 18:32:35,Null,2021-02-27 18:32:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1047,603995740a720fde10000120,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 00:42:28,2021-02-27 00:42:28,Null,2021-02-27 00:42:29,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1048,603a698f0a720fde100001d1,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 15:47:27,2021-02-27 15:47:27,Null,2021-02-27 15:47:28,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1049,603ac2a60a720fde10000217,Null,Null,2021-02-27 22:07:34,2021-02-27 22:07:34,Null,2021-02-27 22:07:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1050,603a86df0a720fde100001e3,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 17:52:31,2021-02-27 17:52:31,Null,2021-02-27 17:52:32,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1051,603aa55a0a7217c72c000233,Null,Null,2021-02-27 20:02:34,2021-02-27 20:02:34,Null,2021-02-27 20:02:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1052,6039f7e30a7217c72c00019a,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 07:42:27,2021-02-27 07:42:27,Null,2021-02-27 07:42:28,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1053,603a72f60a7217c72c000206,Null,Null,2021-02-27 16:27:34,2021-02-27 16:27:34,Null,2021-02-27 16:27:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1054,603a70a10a720fde100001d9,Null,Null,2021-02-27 16:17:37,2021-02-27 16:17:37,Null,2021-02-27 16:17:37,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1055,603aab2f0a7217c72c00023a,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 20:27:27,2021-02-27 20:27:27,Null,2021-02-27 20:27:28,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1056,603abdf60a7217c72c00024d,Null,Null,2021-02-27 21:47:34,2021-02-27 21:47:34,Null,2021-02-27 21:47:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1057,603a85b70a720fde100001e2,Null,Null,2021-02-27 17:47:35,2021-02-27 17:47:35,Null,2021-02-27 17:47:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1058,603a221b0a7217c72c0001c1,Null,Null,2021-02-27 10:42:35,2021-02-27 10:42:35,Null,2021-02-27 10:42:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1059,603b9a3f0a720fde100002d3,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 13:27:27,2021-02-28 13:27:27,Null,2021-02-28 13:27:28,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1060,603b991b0a720fde100002d2,Null,Null,2021-02-28 13:22:35,2021-02-28 13:22:35,Null,2021-02-28 13:22:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1061,603bf0fe0a7217c72c00034f,Null,Null,2021-02-28 19:37:34,2021-02-28 19:37:34,Null,2021-02-28 19:37:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1062,603b7bcf0a7217c72c0002ec,Null,Null,2021-02-28 11:17:35,2021-02-28 11:17:35,Null,2021-02-28 11:17:35,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1063,603af1800a7217c72c00027b,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 01:27:28,2021-02-28 01:27:28,Null,2021-02-28 01:27:29,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1064,603c25b30a720fde1000035b,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 23:22:27,2021-02-28 23:22:27,Null,2021-02-28 23:22:28,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1065,603b18350a7217c72c00029e,Null,Null,2021-02-28 04:12:37,2021-02-28 04:12:37,Null,2021-02-28 04:12:37,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1066,603b7e260a720fde100002b8,Null,Null,2021-02-28 11:27:34,2021-02-28 11:27:34,Null,2021-02-28 11:27:34,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1067,603af05c0a7217c72c00027a,Null,Null,2021-02-28 01:22:36,2021-02-28 01:22:36,Null,2021-02-28 01:22:36,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
1068,603b2c1a0a7217c72c0002a9,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 05:37:30,2021-02-28 05:37:30,Null,2021-02-28 05:37:30,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
1069,603bd1570a7217c72c000337,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 17:22:31,2021-02-28 17:22:31,Null,2021-02-28 17:22:31,Null,25.0,2020-08-17 00:00:00,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
